Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 19:45:07.479,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.057, -0.409, -1.061, -1.282, -1.221, 178.955, , , , , , , -179.945, -0.753, -146.75, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.479,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.009, -0.397, -1.021, -1.465, -1.526, 177.734, , , , , , , -179.945, -0.742, -148.535, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -0.031, -0.394, -0.944, -0.793, -1.892, 178.223, , , , , , , -179.94, -0.72, -150.32, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -0.08, -0.396, -0.908, 0, -2.38, 178.345, , , , , , , -179.923, -0.703, -152.106, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -0.128, -0.404, -0.941, 0.183, -0.977, 179.504, , , , , , , -179.907, -0.681, -153.891, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -0.064, -0.417, -1.013, -0.305, 0.793, 184.875, , , , , , , -179.89, -0.681, -155.72, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.016, -0.427, -1.048, -1.099, -0.305, 187.988, , , , , , , -179.885, -0.676, -157.593, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 1.104, -0.426, -0.959, -0.732, 5.432, 199.341, , , , , , , -179.879, -0.714, -159.51, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.505,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 3.277, -0.384, -0.948, 7.263, -5.737, 199.219, , , , , , , -179.835, -0.709, -161.598, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 4.427, -0.194, -1.036, 0.366, 6.958, 115.662, , , , , , , -179.769, -0.72, -163.114, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 5.308, -0.072, -1.067, -0.122, -0.366, 69.092, , , , , , , -179.769, -0.764, -164.048, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 4.29, 0.023, -0.918, 0, -7.874, -34.241, , , , , , , -179.764, -0.709, -164.169, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 2.877, -0.027, -0.834, 1.16, -13.306, -80.444, , , , , , , -179.769, -0.615, -163.542, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.785, -0.066, -0.886, 1.221, -3.235, -134.216, , , , , , , -179.758, -0.5, -162.438, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -1.075, -0.095, -1.13, -3.479, -1.526, -142.517, , , , , , , -179.78, -0.516, -161.005, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -2.75, -0.138, -1.307, -7.019, -11.597, -111.267, , , , , , , -179.846, -0.428, -159.747, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -4.151, -0.162, -1.143, -2.502, -3.54, -71.655, , , , , , , -179.918, -0.352, -158.807, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -3.891, -0.196, -0.637, -0.183, 3.784, 12.146, , , , , , , -179.929, -0.357, -158.549, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -2.892, -0.166, -0.412, 5.615, 10.62, 61.401, , , , , , , -179.896, -0.434, -158.967, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.506,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -1.129, -0.136, -0.738, 2.625, 11.963, 109.741, , , , , , , -179.835, -0.566, -159.857, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.085, -0.097, -1.232, 0.488, 6.958, 118.835, , , , , , , -179.819, -0.659, -161.043, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 1.186, -0.081, -1.4, -3.479, 7.385, 115.295, , , , , , , -179.819, -0.714, -162.202, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.523,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 3.176, -0.11, -1.132, 1.221, -0.61, 110.657, , , , , , , -179.83, -0.725, -163.367, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.523,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 3.988, -0.044, -0.827, 2.38, 1.221, 35.828, , , , , , , -179.786, -0.731, -164.097, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.523,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 3.811, 0.008, -0.836, 2.197, -5.188, -23.254, , , , , , , -179.769, -0.72, -164.108, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.523,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 2.268, 0.028, -1.033, -1.038, -10.01, -92.041, , , , , , , -179.764, -0.621, -163.488, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.628,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, 0.91, -0.058, -1.053, -2.991, -2.686, -109.619, , , , , , , -179.802, -0.571, -162.438, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.893,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:06.545, -0.052, -0.096, -0.891, -0.671, 1.16, -124.023, , , , , , , -179.83, -0.555, -161.268, -78.300, 13.100, -69.807, 20.47, 0.00522, 0.29352, -0.9559, 0.00018, 406, 100,
 19:45:07.936,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.258, -0.128, -0.917, 0.366, -7.69, -130.615, , , , , , , -179.835, -0.533, -159.983, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.936,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.517, -0.146, -1.211, -3.54, -5.798, -104.736, , , , , , , -179.857, -0.467, -158.785, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.953,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -3.603, -0.149, -1.282, -4.761, -5.981, -61.34, , , , , , , -179.907, -0.406, -157.983, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.953,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -3.722, -0.168, -0.859, -0.793, 1.221, -3.296, , , , , , , -179.934, -0.385, -157.659, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.953,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.772, -0.157, -0.435, 3.845, 9.338, 64.27, , , , , , , -179.918, -0.445, -158.044, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.953,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.289, -0.13, -0.634, 4.944, 12.451, 101.807, , , , , , , -179.857, -0.56, -158.901, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.953,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.042, -0.112, -1.122, 1.343, 7.629, 120.85, , , , , , , -179.824, -0.665, -160.054, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.831, -0.108, -1.42, -2.441, 5.798, 117.004, , , , , , , -179.819, -0.703, -161.246, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 2.398, -0.12, -1.228, -0.977, -2.38, 112.61, , , , , , , -179.835, -0.72, -162.411, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 3.167, -0.052, -0.875, 1.221, 2.258, 58.472, , , , , , , -179.819, -0.714, -163.279, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 3.438, 0.017, -0.779, 2.319, -0.427, 12.695, , , , , , , -179.797, -0.736, -163.592, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 2.553, 0.066, -0.963, 0.916, -7.812, -43.945, , , , , , , -179.769, -0.681, -163.427, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.474, -0.004, -1.084, -2.625, -7.263, -80.627, , , , , , , -179.797, -0.615, -162.74, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.954,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.493, -0.077, -0.893, -0.793, 0, -99.67, , , , , , , -179.824, -0.588, -161.834, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.349, -0.09, -0.85, 1.465, 2.136, -111.45, , , , , , , -179.819, -0.599, -160.757, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.925, -0.095, -1.085, -0.122, -6.409, -99.976, , , , , , , -179.819, -0.582, -159.692, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.689, -0.083, -1.339, -5.493, -5.92, -84.412, , , , , , , -179.857, -0.511, -158.785, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.343, -0.105, -1.165, -5.981, -1.587, -59.021, , , , , , , -179.929, -0.478, -158.055, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.175, -0.123, -0.649, -0.61, 2.869, -13.55, , , , , , , -179.962, -0.483, -157.72, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.139, -0.091, -0.412, 6.531, 10.437, 21.179, , , , , , , -179.923, -0.56, -157.786, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.164, -0.015, -0.822, 6.714, 6.348, 40.527, , , , , , , -179.852, -0.665, -158.137, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.195, 0.048, -1.41, -0.244, 6.653, 44.312, , , , , , , -179.813, -0.709, -158.549, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 3.677, 0.028, -1.532, -0.305, -1.648, 43.823, , , , , , , -179.824, -0.736, -159.06, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.955,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 4.397, 0.029, -1.005, -2.441, 3.418, -53.04, , , , , , , -179.835, -0.736, -158.978, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 4.489, -0.074, -0.536, 3.845, -2.808, -101.379, , , , , , , -179.846, -0.764, -158.176, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 2.688, -0.157, -0.727, 3.662, -8.789, -190.308, , , , , , , -179.802, -0.681, -156.671, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.232, -0.348, -1.158, -1.77, -4.7, -205.811, , , , , , , -179.819, -0.632, -154.633, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.004, -0.461, -1.14, -2.625, -0.122, -226.501, , , , , , , -179.857, -0.604, -152.485, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.847, -0.581, -0.863, -0.427, -1.221, -230.408, , , , , , , -179.901, -0.632, -150.156, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.956,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.317, -0.601, -0.898, 2.197, -5.615, -202.759, , , , , , , -179.896, -0.588, -148.013, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.038, -0.505, -1.246, -3.418, 1.221, -192.017, , , , , , , -179.912, -0.566, -146.036, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.762, -0.412, -1.249, -6.042, 5.066, -144.226, , , , , , , -179.978, -0.599, -144.366, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -1.143, -0.294, -0.801, -2.136, 7.324, -122.07, , , , , , , 179.967, -0.665, -143.075, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.375, -0.226, -0.438, 6.348, 9.338, -103.21, , , , , , , 179.978, -0.753, -141.949, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.18, -0.153, -0.765, 7.69, -0.366, -98.755, , , , , , , -179.951, -0.791, -140.966, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.754, -0.111, -1.391, 0.122, 3.418, -104.37, , , , , , , -179.923, -0.813, -139.944, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.609, -0.14, -1.538, -6.592, -0.305, -110.657, , , , , , , -179.978, -0.829, -138.884, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.957,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.849, -0.219, -0.958, -3.601, 1.282, -147.278, , , , , , , 179.951, -0.829, -137.593, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.958,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 1.652, -0.314, -0.497, 3.662, -1.77, -174.988, , , , , , , 179.94, -0.835, -135.956, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.958,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.95, -0.371, -0.667, 5.371, -2.808, -202.393, , , , , , , 179.967, -0.791, -134.061, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.958,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.222, -0.423, -1.054, 1.831, 1.953, -215.454, , , , , , , 179.984, -0.807, -131.946, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:07.958,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.146, -0.487, -1.214, -0.854, 1.038, -214.172, , , , , , , 179.962, -0.802, -129.798, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.014,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.268, -0.553, -1.086, -0.61, 1.343, -209.473, , , , , , , 179.929, -0.824, -127.678, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.015,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.34, -0.572, -0.926, 1.343, -1.892, -202.82, , , , , , , 179.912, -0.807, -125.623, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.015,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.623, -0.521, -0.985, 0.488, 0, -200.684, , , , , , , 179.901, -0.797, -123.607, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.015,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.67, -0.444, -1.087, -1.526, 2.075, -185.791, , , , , , , 179.874, -0.797, -121.674, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.044,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.482, -0.385, -0.983, -1.099, 2.93, -173.096, , , , , , , 179.841, -0.824, -119.894, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.044,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.223, -0.371, -0.799, 1.648, 3.601, -167.053, , , , , , , 179.824, -0.851, -118.202, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.044,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.013, -0.374, -0.828, 3.54, 2.197, -164.49, , , , , , , 179.835, -0.879, -116.548, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.068,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.02, -0.36, -1.109, 1.282, 0.61, -167.725, , , , , , , 179.841, -0.879, -114.89, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.093,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.044, -0.347, -1.245, -1.831, 0.854, -166.138, , , , , , , 179.813, -0.89, -113.22, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.093,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.013, -0.342, -1.079, -2.136, 2.991, -161.316, , , , , , , 179.769, -0.901, -111.583, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.093,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.317, -0.341, -0.884, -0.366, 1.282, -152.954, , , , , , , 179.742, -0.917, -110.012, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.094,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.645, -0.323, -0.791, 2.075, -2.991, -160.522, , , , , , , 179.731, -0.895, -108.479, -78.300, 13.100, -69.807, 20.41, 0.00443, 0.16287, -0.9866, 0.00052, 404, 100,
 19:45:08.163,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.316, -0.33, -0.832, 2.686, 1.343, -187.805, , , , , , , 179.736, -0.884, -106.71, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.163,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, 0.048, -0.378, -1, 1.953, 2.136, -185.547, , , , , , , 179.736, -0.895, -104.826, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.163,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.008, -0.415, -1.128, 0.427, -0.977, -180.725, , , , , , , 179.725, -0.89, -103.008, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.163,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.044, -0.432, -1.105, -0.549, 0, -183.777, , , , , , , 179.703, -0.873, -101.184, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.179,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -0.714, -0.39, -0.983, 0.061, -6.531, -189.88, , , , , , , 179.676, -0.835, -99.333, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.179,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -2.648, -0.34, -1.034, 1.892, -4.761, -199.28, , , , , , , 179.654, -0.747, -97.328, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.179,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -3.562, -0.329, -1.026, -1.892, -5.798, -126.099, , , , , , , 179.648, -0.687, -95.729, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.179,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.020, -4.258, -0.298, -0.86, 2.136, -0.732, -87.219, , , , , , , 179.626, -0.637, -94.686, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.221,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.375, -3.393, -0.275, -0.744, 1.709, 7.019, -5.92, , , , , , , 179.654, -0.676, -94.252, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.221,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.375, -2.274, -0.187, -0.938, -0.549, 8.911, 31.189, , , , , , , 179.648, -0.758, -94.433, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.222,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.375, -0.771, -0.109, -1.114, -3.113, 9.338, 70.496, , , , , , , 179.648, -0.868, -94.955, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.222,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.375, 0.397, -0.012, -0.966, -0.244, 1.892, 81.421, , , , , , , 179.632, -0.917, -95.757, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
 19:45:08.388,e8:da:bf:c6:3e:4f, 2015-01-01 01:03:07.375, 1.275, 0.031, -1, 0.916, 3.845, 65.735, , , , , , , 179.654, -0.95, -96.493, -78.300, 13.100, -69.807, 20.41, 0.00735, 0.60986, -0.79239, 0.00049, 404, 100,
